ID	Choice	Distance	School_location	Grade	Age	Gender	CarAvail	Season	CB_location	Leistung
7661	1	0.434532	0	8	14	0	0	1	0	219.43
7662	1	0.287448	0	8	14	1	0	1	0	43.93
7663	1	0.434532	0	8	14	1	0	1	0	210.58
7664	3	6.59325	0	8	14	1	0	1	0	216.58
7665	1	0.123821	0	8	14	0	0	1	0	91.38
7666	1	1.16724	0	8	13	1	0	1	0	203.88
7667	3	3.37807	0	8	14	0	0	1	0	609.65
7668	3	2.61874	0	11	17	1	0	1	0	101.61
7669	3	3.17357	0	11	17	1	0	1	0	343.43
7670	1	0.123821	0	11	17	0	0	1	0	97.31
7671	1	0.123821	0	11	16	0	0	1	0	96.69
7673	1	0.123821	0	11	17	0	0	1	0	97.31
7674	1	0.764674	0	10	16	0	0	1	0	12.80
7675	1	0.15	0	12	18	1	0	1	0	353.50
7676	1	0.15	0	12	17	1	0	1	0	353.50
7677	1	0.434532	0	12	19	1	0	1	0	220.94
7678	1	0.394677	0	12	18	1	1	1	0	255.31
7679	1	0.15	0	9	15	1	1	1	0	345.49
7680	1	0.394677	0	9	15	1	0	1	0	249.64
7681	1	0.287448	0	9	15	1	0	1	0	43.48
7682	1	0.394677	0	9	15	1	0	1	0	249.64
7684	1	0.50119	0	10	16	1	0	1	0	72.82
7685	1	0.764674	0	10	16	1	0	1	0	18.09
7686	1	0.99558	0	10	16	0	0	1	0	84.32
7687	4	4.02854	0	10	16	0	1	1	0	211.43
7688	1	0.489336	0	12	17	1	1	1	0	44.74
7690	1	2.21864	0	10	16	0	0	1	0	575.89
7691	2	1.13908	0	12	17	0	1	1	0	138.62
7692	4	2.6185	0	12	18	1	1	1	0	135.53
7693	1	1.11094	0	12	17	0	0	1	0	97.45
7695	1	1.11094	0	10	16	0	0	1	0	96.60
7697	3	4.10583	0	12	18	0	0	1	0	200.35
7698	1	0.91218	0	11	17	0	0	1	0	133.61
7699	1	0.50119	0	8	14	0	0	1	0	72.82
7700	1	1.11094	0	8	14	0	0	1	0	89.41
7701	1	0.287448	0	8	14	1	0	1	0	43.93
7702	1	1.01656	0	11	17	0	0	1	0	228.78
7703	3	3.45348	0	11	18	0	0	1	0	1383.93
7704	3	2.33156	0	11	18	1	0	1	0	661.84
7705	3	3.10656	0	11	18	1	0	1	0	994.60
7706	3	2.72581	0	11	18	0	0	1	0	107.56
7707	3	4.02705	0	11	17	0	0	1	0	107.62
7708	3	3.15014	0	11	17	0	0	1	0	1233.30
7709	1	0.287448	0	10	16	1	0	1	0	43.22
7710	1	0.1268	0	10	16	0	0	1	0	121.91
7711	3	2.49122	0	10	16	1	0	1	0	997.31
7712	3	5.50861	0	10	16	0	0	1	0	145.33
7713	1	0.1268	0	10	16	0	0	1	0	121.91
7714	3	3.50016	0	11	17	0	0	1	0	740.51
7715	3	3.15014	0	11	18	0	0	1	0	1291.31
7716	1	0.764674	0	11	17	0	0	1	0	12.17
7717	3	3.15014	0	11	17	0	0	1	0	1233.30
7719	1	1.01656	0	11	16	1	0	1	0	202.35
7721	1	0.50119	0	10	15	1	0	1	0	72.48
7722	3	10.418	0	10	16	1	0	1	0	434.08
7723	3	1.16724	0	12	17	1	0	1	0	225.89
7724	3	1.8601	0	12	18	1	0	1	0	273.71
7725	1	0.50119	0	12	17	1	0	1	0	72.98
7726	3	7.2381	0	11	18	1	0	1	0	296.86
7727	1	0.50119	0	12	17	0	0	1	0	75.56
7728	1	0.764674	0	12	17	0	0	1	0	12.17
7729	3	8.6534	0	12	18	0	0	1	0	593.35
7730	2	2.31707	0	12	18	1	0	1	0	49.46
7731	3	2.44749	0	12	18	1	0	1	0	52.14
7732	1	0.429749	0	12	18	1	0	1	0	267.40
7733	1	0.1268	0	12	18	1	0	1	0	122.84
7734	1	0.181825	0	12	18	1	0	1	0	90.86
7735	3	8.50906	0	12	17	1	0	1	0	17.33
7736	3	6.51054	0	12	18	0	0	1	0	362.07
7737	1	0.181825	0	7	12	0	0	1	0	85.33
7738	1	0.429749	0	7	13	0	0	1	0	244.96
7739	3	5.25555	0	7	12	0	0	1	0	183.72
7740	3	2.19565	0	7	13	0	0	1	0	268.11
7741	3	3.15014	0	7	13	0	0	1	0	974.49
7742	1	0.181825	0	7	14	1	0	1	0	89.30
7743	1	0.181825	0	7	13	0	0	1	0	87.96
7744	1	0.489336	0	11	17	1	0	1	0	44.74
7745	1	0.489336	0	11	17	1	0	1	0	44.74
7747	1	0.489336	0	11	17	1	0	1	0	44.74
7748	1	0.856128	0	11	17	1	0	1	0	144.73
7749	1	0.489336	0	11	17	1	0	1	0	44.74
7751	1	0.181825	0	10	16	0	0	1	0	94.18
7752	3	4.19734	0	10	16	1	0	1	0	207.65
7753	3	2.53515	0	10	17	1	0	1	0	331.67
7754	3	3.31212	0	10	16	1	0	1	0	155.62
7755	1	2.21864	0	8	13	1	0	1	0	463.00
7756	4	2.38854	0	8	14	0	1	1	0	777.75
7757	3	4.8575	0	8	14	0	0	1	0	228.39
7758	1	1.2643	0	8	14	1	0	1	0	230.86
7759	1	0.727086	0	9	15	0	0	1	0	178.57
7760	3	2.83749	0	9	15	1	0	1	0	125.85
7761	3	3.01501	0	11	17	1	0	1	0	881.39
7762	4	5.79941	0	8	14	1	0	1	0	120.56
7763	1	0.764674	0	7	13	0	0	1	0	22.07
7764	3	2.84448	0	9	14	0	0	1	0	191.09
7765	1	0.489336	0	9	14	1	0	1	0	45.79
7766	1	2.31707	0	9	15	1	0	1	0	48.99
7768	3	4.58166	0	9	15	1	0	1	0	225.74
7769	4	2.38854	0	8	14	0	0	1	0	777.75
7770	3	2.21864	0	8	14	0	0	1	0	511.08
7771	3	3.98463	0	8	14	1	0	1	0	124.25
7772	1	1.33105	0	8	14	1	0	1	0	134.42
7773	2	1.2643	0	11	17	0	0	1	0	271.41
7774	3	4.11826	0	7	13	1	0	1	0	84.96
7776	3	8.43731	0	10	16	1	0	1	0	2283.87
7777	1	0.181825	0	12	18	0	0	1	0	96.09
7778	3	1.87965	0	12	20	0	0	1	0	566.03
7779	2	2.12323	0	12	18	1	0	1	0	123.84
7780	3	2.83749	0	12	19	1	0	1	0	155.38
7781	4	1.70748	0	12	16	1	0	1	0	279.06
7782	4	1.82251	0	9	16	0	1	1	0	345.80
7783	2	1.84499	0	9	15	0	0	1	0	46.49
7784	1	0.573389	0	9	15	1	0	1	0	66.66
7785	1	2.99661	0	10	16	0	0	1	0	384.60
7786	3	7.32685	0	10	15	1	0	1	0	338.45
7787	3	5.62035	0	12	18	1	0	1	0	220.86
7788	2	1.17993	0	10	16	0	0	1	0	284.42
7789	3	9.93391	0	10	16	0	0	1	1	2016.03
7790	3	4.14877	0	12	18	0	0	1	0	278.53
7792	3	3.15267	0	12	18	0	0	1	0	120.80
7793	3	1.38014	0	8	14	1	0	1	0	196.72
7794	3	8.43731	0	8	14	1	0	1	0	2172.77
7795	3	1.38014	0	8	13	1	0	1	0	188.31
7797	1	0.394677	0	11	17	1	0	1	0	255.31
7798	2	1.70258	0	12	18	0	0	1	0	150.27
7799	3	4.99909	0	11	18	1	0	1	1	52.93
7800	3	2.33156	0	10	16	1	0	1	0	656.53
7801	3	5.50117	0	10	16	1	0	1	0	1157.93
7802	1	1.17993	0	10	16	0	0	1	0	284.42
7803	3	3.08143	0	11	16	1	0	1	0	104.69
7804	3	5.19436	0	11	18	0	0	1	0	420.19
7805	3	3.89619	0	10	16	1	0	1	0	72.73
7806	3	10.4407	0	10	16	0	0	1	1	1530.95
7807	3	5.66346	0	10	16	1	0	1	0	588.31
7808	3	2.14494	0	12	18	1	0	1	0	241.60
7811	3	4.22958	0	12	17	1	0	1	0	435.84
7812	3	4.05379	0	11	17	1	0	1	0	207.85
7813	3	3.40521	0	12	18	0	0	1	0	188.92
7814	3	5.55448	0	12	18	1	0	1	1	253.30
7815	3	4.91837	0	12	18	1	0	1	0	936.34
7816	3	5.89804	0	12	19	0	0	1	0	123.46
7817	3	2.66573	0	12	18	1	0	1	0	962.38
7818	3	2.72581	0	12	17	1	0	1	0	93.61
7819	3	3.37807	0	12	19	0	0	1	0	728.06
7820	1	0.123821	0	12	18	0	0	1	0	99.54
7821	3	3.60828	0	12	18	1	0	1	0	419.63
7824	1	0.394677	0	11	16	0	0	1	0	281.26
7825	1	0.764674	0	11	16	1	0	1	0	18.09
7826	3	2.6185	0	11	17	1	0	1	0	135.53
7827	4	3.15267	0	11	17	1	1	1	0	105.72
7828	1	1.32303	0	11	18	1	0	1	0	200.92
7829	3	5.50861	0	11	18	1	0	1	0	132.91
7830	1	0.856128	0	11	17	1	0	1	0	144.73
7832	2	3.39017	0	11	18	0	0	1	0	86.76
7833	3	3.23268	0	10	16	1	0	1	0	783.45
7835	3	4.58166	0	10	15	1	0	1	0	225.74
7836	1	0.181825	0	8	14	0	0	1	0	90.63
7837	2	2.31707	0	9	15	1	0	1	0	48.99
7838	1	0.492466	1	11	17	1	0	1	1	87.44
7839	2	1.05359	1	11	18	0	0	1	1	132.04
7840	1	0.0698035	1	11	17	0	0	1	1	94.20
7841	1	1.0254	1	11	17	1	0	1	1	99.49
7842	3	10.7651	1	11	17	1	0	1	1	1842.96
7843	3	8.08877	1	11	17	0	0	1	0	2081.39
7844	1	0.0698035	1	11	19	0	0	1	1	97.67
7845	1	0.229938	1	11	17	1	0	1	1	17.51
7846	3	2.69888	1	11	19	1	0	1	1	137.82
7847	3	6.53015	1	11	17	1	0	1	1	1720.24
7848	3	5.66784	1	11	17	1	0	1	1	1513.20
7850	3	11.272	1	11	17	1	0	1	1	1329.70
7851	3	6.63689	1	11	17	1	0	1	0	404.60
7852	1	1.37978	1	11	17	0	0	1	1	110.57
7853	1	0.229938	1	11	17	0	0	1	1	17.19
7854	3	10.8714	1	11	18	0	0	1	1	234.84
7855	3	10.5027	1	11	17	0	0	1	1	749.15
7856	3	6.91061	1	11	17	1	0	1	1	1328.18
7857	1	1.05359	1	11	16	0	0	1	1	125.46
7858	3	2.84164	1	11	17	0	0	1	1	650.35
7859	3	6.91061	1	11	16	0	0	1	1	1486.49
7861	1	0.237	1	5	11	0	0	1	1	88.11
7862	3	10.7708	1	5	11	1	0	1	1	120.91
7863	1	0.889625	1	5	11	1	0	1	1	285.22
7864	4	6.52861	1	5	10	1	1	1	1	552.12
7865	3	6.38325	1	5	11	0	0	1	1	141.58
7866	4	10.5439	1	5	11	1	1	1	1	542.62
7867	3	9.4634	1	5	11	0	0	1	1	53.83
7868	3	1.9107	1	5	11	1	0	1	1	5.64
7869	3	1.9107	1	5	10	1	0	1	1	7.97
7870	1	1.11671	1	5	11	1	0	1	1	229.50
7871	3	9.4634	1	5	13	0	0	1	1	60.27
7872	3	2.59603	1	5	11	0	0	1	1	392.85
7873	3	9.07618	1	5	11	0	0	1	1	528.76
7874	1	0.237	1	5	11	0	0	1	1	88.11
7875	4	10.7708	1	5	11	0	1	1	1	119.99
7876	1	0.799	1	5	10	0	0	1	1	192.20
7877	2	2.39402	1	7	13	0	0	1	1	116.26
7878	3	4.57595	1	7	13	1	0	1	0	949.60
7879	1	1.05359	1	7	14	0	0	1	1	113.23
7880	3	3.59702	1	7	13	1	0	1	1	151.71
7881	3	3.32379	1	7	13	0	0	1	1	887.01
7882	1	0.880182	1	7	13	0	0	1	1	106.41
7883	1	1.05359	1	7	12	0	0	1	1	94.94
7884	2	1.99743	1	7	13	0	0	1	0	131.57
7885	3	1.3095	1	7	13	0	0	1	1	156.49
7886	1	0.0698035	1	7	13	1	0	1	1	100.94
7887	1	0.0698035	1	7	13	0	0	1	1	100.81
7888	3	3.30975	1	7	13	1	0	1	1	159.74
7889	3	3.75555	1	7	13	1	1	1	1	161.69
7890	3	9.68973	1	7	13	1	0	1	1	935.24
7891	1	1.39551	1	7	13	1	0	1	1	316.64
7892	1	1.24248	1	7	13	1	0	1	1	212.19
7893	1	0.483124	1	7	13	1	0	1	1	35.27
7894	3	1.37978	1	8	14	0	0	1	1	99.01
7895	1	1.05359	1	8	15	0	0	1	1	120.07
7896	3	5.66561	1	8	14	0	0	1	1	1410.59
7897	3	3.54516	1	8	14	1	0	1	1	469.07
7898	1	0.880182	1	6	13	0	0	1	1	106.41
7899	1	0.586982	1	6	12	0	0	1	1	64.23
7900	3	7.10488	1	6	12	1	0	1	0	941.42
7901	1	0.586982	1	6	12	0	0	1	1	64.23
7902	1	1.0254	1	6	12	1	0	1	1	86.72
7903	3	3.15978	1	6	12	1	0	1	1	133.16
7904	1	1.05359	1	6	11	0	0	1	1	89.54
7905	1	0.586982	1	6	13	0	1	1	1	69.48
7906	3	1.24248	1	6	12	0	0	1	1	191.24
7907	3	6.04729	1	6	13	1	0	1	1	212.19
7908	1	0.945752	1	6	12	0	0	1	1	98.08
7909	3	2.84164	1	8	14	1	0	1	1	542.25
7910	3	3.32379	1	8	14	1	0	1	1	996.19
7911	3	9.88892	1	8	14	1	0	1	1	294.27
7912	3	8.23933	1	7	13	1	0	1	1	855.76
7913	1	0.900142	1	7	13	0	0	1	1	16.24
7914	3	9.67606	1	8	14	0	0	1	1	345.40
7915	3	1.79781	1	8	14	0	0	1	0	87.74
7916	3	5.19811	1	7	13	1	0	1	0	1016.85
7917	3	7.82066	1	7	13	1	0	1	1	539.67
7918	3	10.6057	1	8	14	0	0	1	0	741.32
7919	3	4.3217	1	7	13	1	0	1	1	990.90
7920	1	0.889625	1	7	13	1	0	1	1	339.25
7921	3	3.13253	1	8	14	1	0	1	1	140.87
7922	3	3.59897	1	7	13	1	0	1	1	250.44
7923	2	1.15634	1	8	14	0	0	1	1	258.17
7924	3	3.38424	1	7	13	0	0	1	1	650.66
7925	3	8.71494	1	7	12	1	0	1	1	285.97
7926	1	0.0698035	1	8	14	0	0	1	1	109.38
7927	3	4.38435	1	8	14	1	0	1	1	143.18
7928	4	11.4308	1	8	14	1	1	1	1	1377.24
7929	3	10.914	1	8	14	1	0	1	1	1302.49
7930	3	7.92446	1	8	14	1	0	1	1	125.77
7931	3	6.78667	1	8	14	1	0	1	0	810.76
7932	1	0.788617	1	10	16	1	0	1	1	123.01
7933	3	2.97544	1	10	17	1	1	1	0	1058.42
7934	3	5.78815	1	10	16	0	0	1	0	36.68
7935	1	0.537232	1	10	16	1	0	1	1	63.35
7936	3	3.32379	1	10	16	1	0	1	1	981.77
7937	3	2.84164	1	8	14	0	0	1	1	569.47
7938	4	1.9107	1	8	15	0	0	1	1	104.90
7939	3	1.9107	1	8	14	0	1	1	1	99.73
7940	3	6.38325	1	8	14	0	0	1	1	188.52
7941	2	1.21489	1	8	15	0	0	1	1	33.51
7942	3	12.098	1	8	14	1	0	1	1	659.31
7943	3	3.32379	1	8	15	0	0	1	1	1052.17
7944	3	9.2608	1	8	14	1	0	1	1	512.72
7946	4	9.4634	1	8	14	0	1	1	1	64.37
7947	3	3.32379	1	11	17	1	0	1	1	989.90
7948	3	10.8973	1	11	17	1	0	1	1	1519.36
7949	3	5.84939	1	11	18	1	0	1	1	202.75
7950	3	4.41288	1	10	16	1	0	1	0	112.37
7951	1	0.0698035	1	10	17	0	0	1	1	122.10
7952	1	1.11421	1	10	16	0	0	1	1	131.93
7953	3	7.26985	1	10	16	1	0	1	1	1789.20
7954	3	3.59702	1	10	16	1	0	1	1	165.65
7955	3	6.32589	1	10	16	1	0	1	1	49.06
7956	3	6.61636	1	10	16	1	0	1	1	16.17
7957	3	4.38855	1	10	16	1	0	1	1	175.85
7958	3	6.30609	1	10	16	1	0	1	1	1687.66
7959	3	6.06898	1	10	16	1	0	1	0	108.04
7960	1	1.10803	1	10	15	0	0	1	1	100.93
7961	3	6.10912	1	10	16	0	1	1	1	1947.51
7962	3	6.7676	1	8	15	0	0	1	1	1467.06
7963	3	11.229	1	8	14	0	0	1	1	1299.44
7964	3	6.84452	1	8	14	0	0	1	0	36.50
7965	1	0.586982	1	11	17	1	0	1	1	75.25
7966	1	0.788617	1	11	17	1	0	1	1	123.87
7967	1	1.37978	1	11	16	1	0	1	1	99.01
7968	1	0.0698035	1	11	16	0	0	1	1	120.76
7969	3	9.74227	1	11	17	0	0	1	1	1686.15
7970	3	9.81201	1	11	17	0	0	1	1	1613.69
7971	1	0.537232	1	11	17	0	0	1	1	69.55
7972	3	2.84164	1	11	17	0	0	1	1	650.35
7973	1	0.586982	1	11	17	0	0	1	1	82.69
7974	3	9.88892	1	11	17	0	0	1	1	347.58
7975	1	0.523545	1	11	17	1	0	1	1	132.46
7976	3	7.92446	1	11	17	0	0	1	1	145.34
7977	3	4.38435	1	9	15	1	0	1	1	147.08
7978	1	0.814843	1	9	15	0	0	1	1	139.28
7979	3	5.3794	1	10	16	0	0	1	1	332.02
7980	3	1.10803	1	10	16	1	0	1	1	95.35
7981	3	2.40838	1	10	16	1	0	1	0	103.23
7982	1	0.483124	1	10	16	0	0	1	1	39.07
7983	3	8.48952	1	10	16	0	0	1	0	32.94
7984	3	0.724189	1	10	16	1	0	1	1	63.55
7985	3	3.73813	1	10	16	1	0	1	0	65.98
7986	3	4.57492	1	10	17	0	0	1	0	90.96
7987	1	0.0698035	1	10	16	0	0	1	1	120.76
7988	1	1.0254	1	10	17	0	0	1	1	110.36
7989	3	1.79781	1	9	15	1	0	1	0	86.50
7990	3	6.72587	1	9	15	1	0	1	1	1663.79
7991	1	0.615638	0	9	15	1	0	1	0	74.18
7992	1	0.830568	0	9	15	0	0	1	0	81.13
7993	3	1.77365	0	9	15	1	0	1	0	74.19
7994	1	0.84232	0	9	15	1	0	1	0	85.61
7995	3	1.69112	0	9	15	1	0	1	0	43.30
7996	3	3.31799	0	9	14	0	0	1	0	129.18
7997	3	3.05564	0	9	15	0	0	1	0	163.06
7998	1	1.07221	0	8	14	1	0	1	0	19.87
7999	2	1.32905	0	8	16	0	1	1	0	95.61
8000	2	1.74775	0	8	14	0	0	1	0	62.21
8001	4	1.7745	0	8	14	0	0	1	0	7.70
8002	1	1.48553	0	8	14	1	0	1	0	14.42
8003	3	2.01239	0	8	14	1	0	1	0	102.59
8004	3	2.7513	0	8	14	1	0	1	0	71.76
8005	1	0.754315	0	11	17	1	0	1	0	42.45
8006	3	2.26799	0	10	16	0	0	1	0	91.48
8007	1	1.07221	0	9	15	1	0	1	0	19.81
8008	2	2.38965	0	9	17	1	0	1	0	69.18
8009	2	1.48756	0	11	17	0	0	1	0	84.91
8010	1	0.615638	0	11	17	0	0	1	0	78.03
8012	1	0.615638	0	11	17	1	0	1	0	74.80
8013	2	1.26929	0	11	17	1	0	1	0	84.08
8014	1	0.930531	0	10	16	0	0	1	0	89.92
8015	4	1.7745	0	10	16	0	0	1	0	4.75
8016	1	0.84232	0	10	15	1	0	1	0	85.61
8017	3	4.22871	0	7	13	1	0	1	0	289.62
8018	1	1.03415	0	10	16	1	0	1	0	27.03
8019	3	3.07548	0	10	16	1	0	1	0	105.36
8020	3	3.10047	0	10	16	1	0	1	0	94.66
8021	2	1.74775	0	10	16	0	0	1	0	67.52
8022	1	1.12741	0	7	13	1	0	1	0	71.81
8023	1	0.615638	0	10	16	1	0	1	0	74.60
8024	1	0.754315	0	10	16	0	0	1	0	44.45
8025	1	0.754315	0	10	15	1	0	1	0	42.01
8026	1	0.754315	0	7	13	0	0	1	0	40.70
8027	2	0.961629	0	7	12	0	0	1	0	64.00
8028	1	1.42773	0	7	13	1	0	1	0	87.69
8029	3	1.76101	0	7	12	0	0	1	0	79.41
8030	3	1.48553	0	11	17	0	0	1	0	11.37
8031	1	2.27673	0	11	17	1	0	1	0	124.26
8032	1	0.615638	0	11	17	1	0	1	0	74.80
8033	1	0.615638	0	11	17	1	0	1	0	74.80
8034	3	1.8747	0	11	18	1	1	1	0	47.67
8035	3	1.26929	0	11	17	0	0	1	0	88.69
8036	3	3.26139	0	11	17	0	0	1	0	129.48
8037	3	3.10047	0	9	15	1	0	1	0	93.43
8038	2	2.23448	0	10	16	1	0	1	0	164.98
8039	3	1.77365	0	10	16	1	0	1	0	75.11
8040	3	1.8747	0	10	16	1	0	1	0	47.44
8041	3	3.2659	0	10	16	1	0	1	0	62.58
8042	3	1.74775	0	10	16	1	0	1	0	62.21
8044	3	3.35629	0	8	14	1	0	1	0	113.42
8045	3	1.8747	0	8	14	1	0	1	0	46.12
8046	1	1.07221	0	8	14	0	0	1	0	19.77
8047	1	1.42773	0	8	14	1	0	1	0	91.27
8048	3	13.9231	0	5	11	1	0	1	0	257.72
8049	3	2.7513	0	8	14	1	0	1	0	71.76
8050	2	0.986868	0	8	14	1	0	1	0	71.41
8051	3	2.17276	0	5	12	0	0	1	0	95.21
8052	1	1.34638	0	8	14	1	0	1	0	88.55
8053	3	1.7878	0	8	13	1	0	1	0	83.35
8054	3	3.62271	0	8	14	1	0	1	0	313.23
8055	4	7.73144	0	5	11	0	1	1	0	88.01
8056	1	0.615638	0	8	14	1	0	1	0	73.45
8057	3	12.4233	0	5	11	1	0	1	1	101.57
8058	3	4.4842	0	10	16	0	0	1	0	12.17
8060	1	0.754315	0	10	16	1	0	1	0	42.31
8062	3	0.956394	0	10	16	0	0	1	0	80.76
8063	1	1.34638	0	10	16	0	1	1	0	95.91
8064	3	3.66867	0	10	15	0	0	1	0	517.70
8065	3	11.5026	0	10	16	0	0	1	1	208.80
8066	2	1.42773	0	10	17	0	0	1	0	105.92
8067	1	0.615638	0	10	16	1	0	1	0	74.60
8068	3	10.9073	0	10	16	0	0	1	1	152.37
8069	3	8.85117	0	10	16	0	0	1	0	1230.24
8070	1	0.754315	0	10	16	1	0	1	0	42.31
8071	3	5.52619	0	10	16	0	0	1	0	106.90
8072	3	12.2292	0	10	16	1	0	1	0	301.20
8073	4	1.80686	0	10	15	0	1	1	0	91.22
8074	3	6.7778	0	10	16	0	0	1	0	35.03
8075	3	5.93639	0	10	16	0	0	1	0	103.16
8076	1	0.615638	0	9	15	1	0	1	0	74.18
8077	3	10.7412	0	9	16	0	0	1	0	1671.80
8078	1	1.32905	0	10	15	1	0	1	0	85.78
8079	3	10.9073	0	9	16	0	0	1	1	152.37
8080	3	5.29112	0	9	21	1	0	1	0	5.65
8081	3	3.64698	0	11	17	1	0	1	0	120.40
8082	3	3.79169	0	11	17	0	0	1	0	147.33
8083	1	0.615638	0	11	17	1	0	1	0	74.80
8084	2	1.60749	0	11	17	1	0	1	0	89.33
8085	1	1.07221	0	11	17	1	0	1	0	19.76
8086	1	0.72147	0	11	17	1	0	1	0	66.96
8087	1	1.03851	0	11	17	1	0	1	0	47.12
8088	1	0.615638	0	11	17	0	1	1	0	78.03
8089	3	1.42773	0	9	15	0	0	1	0	100.44
8090	3	3.76292	0	9	15	0	0	1	0	518.77
8091	1	0.615638	0	9	15	1	0	1	0	74.18
8092	3	2.85625	0	9	15	1	0	1	0	96.42
8093	3	2.67479	0	9	15	0	0	1	0	100.08
8094	1	0.754315	0	9	15	1	0	1	0	42.01
8095	2	2.33582	0	9	15	0	0	1	0	88.17
8096	4	2.2975	0	9	15	0	0	1	0	92.00
8097	2	1.74775	0	9	15	0	0	1	0	65.18
8098	4	1.03851	0	9	15	1	1	1	0	46.91
8099	4	2.2975	0	9	15	1	0	1	0	86.63
8100	4	1.20806	0	9	15	1	1	1	0	52.76
8101	3	1.84723	0	9	15	1	1	1	0	115.03
8102	1	0.615638	0	9	16	1	0	1	0	74.60
8103	3	1.74775	0	7	13	1	0	1	0	58.26
8104	1	1.49842	0	7	13	0	0	1	0	79.22
8105	3	3.10047	0	7	13	1	0	1	0	88.14
8106	4	3.23764	0	7	13	0	0	1	0	107.79
8108	3	3.66867	0	8	14	1	0	1	0	461.10
8109	3	4.112	0	8	14	1	0	1	0	545.79
8110	3	3.10047	0	8	14	1	0	1	0	91.35
8111	3	4.11885	0	8	14	1	0	1	0	129.92
8112	3	3.94346	0	9	16	1	0	1	0	276.02
8113	2	0.986868	0	11	17	1	0	1	0	72.68
8114	3	3.66867	0	11	17	0	1	1	0	551.54
8116	3	2.40694	0	7	12	1	0	1	0	141.91
8118	3	6.84224	0	7	13	0	0	1	0	119.88
8119	3	6.80741	0	10	17	0	0	1	0	109.47
8120	1	0.986868	0	7	13	1	0	1	0	70.36
8121	3	3.43236	0	7	13	0	0	1	0	77.23
8122	3	2.35815	0	10	16	1	0	1	0	96.09
8123	2	1.79449	0	7	13	0	0	1	0	98.98
8124	3	2.26799	0	11	17	1	0	1	0	85.69
8125	3	3.27112	0	11	17	1	0	1	0	249.73
8126	3	3.62271	0	11	18	0	0	1	0	365.90
8127	3	1.42773	0	11	18	1	0	1	0	95.59
8129	1	0.84232	0	11	17	0	0	1	0	95.40
8130	3	3.31799	0	11	18	0	0	1	0	149.36
8131	3	1.79449	0	10	16	0	0	1	0	113.13
8132	2	0.930531	0	10	17	0	0	1	0	76.13
8133	3	1.77365	0	10	16	1	0	1	0	75.11
8134	1	1.09107	0	10	16	1	0	1	0	18.19
8135	3	4.79449	0	10	16	1	0	1	0	78.13
8136	1	0.615638	0	10	16	1	0	1	0	74.60
8137	1	1.36345	0	10	16	0	0	1	0	3.43
8138	1	1.15667	0	10	16	0	0	1	0	11.67
8139	1	1.15667	0	10	17	0	1	1	0	11.47
8140	2	2.1482	0	10	16	0	0	1	0	62.58
8141	2	1.79449	0	10	16	0	0	1	0	113.13
8142	2	1.42773	0	8	14	0	0	1	0	94.96
8143	1	1.42773	0	8	14	0	0	1	0	94.96
8146	3	2.7513	0	8	14	1	0	1	0	71.76
8147	2	2.18187	0	8	14	1	0	1	0	86.91
8148	3	12.0114	0	10	16	0	0	1	1	398.19
8149	1	1.42773	0	8	14	0	0	1	0	94.96
8151	3	1.74775	0	9	15	1	0	1	0	61.46
8152	2	1.16556	0	11	17	1	0	1	0	15.19
8153	2	1.32549	0	11	17	0	1	1	0	31.66
8154	3	3.94239	0	11	17	0	0	1	0	147.82
8155	3	5.73134	0	11	18	0	0	1	0	109.47
8156	3	3.10047	0	9	15	0	0	1	0	99.57
8157	3	2.30437	0	9	15	1	0	1	0	71.71
8158	3	4.22871	0	9	15	1	0	1	0	312.45
8159	3	3.23297	0	9	15	1	0	1	0	259.89
8160	3	1.90503	0	9	15	1	0	1	0	28.99
8161	1	0.615638	0	9	15	1	0	1	0	74.18
8162	3	3.34266	0	9	15	1	0	1	0	242.19
8163	2	1.47436	0	9	15	0	0	1	0	90.01
8164	3	2.18015	0	9	15	1	0	1	0	117.95
8165	4	3.79169	0	7	13	1	1	1	0	122.24
8166	4	2.51992	0	7	13	1	0	1	0	83.44
8167	3	8.27294	0	7	14	0	0	1	0	100.92
8168	2	1.74775	0	7	13	1	0	1	0	58.26
8169	4	1.72696	1	7	13	1	1	1	1	157.42
8170	3	3.96949	1	7	13	0	1	1	1	195.38
8171	3	0.788111	1	7	14	1	0	1	1	159.62
8173	2	2.02672	1	7	12	0	0	1	1	144.87
8174	2	0.576813	1	7	13	0	0	1	1	138.81
8175	3	0.910836	1	7	13	1	0	1	1	80.62
8176	3	1.16233	1	7	13	1	0	1	1	142.19
8177	3	3.96949	1	7	13	0	0	1	1	195.38
8178	3	1.09564	1	9	14	1	0	1	1	3.43
8181	2	1.72696	1	9	15	0	0	1	1	181.33
8182	1	0.48475	1	9	15	0	0	1	1	160.38
8183	4	5.99304	1	9	15	1	1	1	1	275.02
8184	3	4.01105	1	9	16	0	0	1	1	268.83
8185	1	1.14895	1	9	16	0	0	1	1	81.37
8187	1	1.25221	1	5	11	1	0	1	1	120.73
8188	4	0.815368	1	5	11	0	1	1	1	125.49
8189	1	1.25221	1	5	12	1	0	1	1	131.64
8190	1	1.14895	1	5	11	1	0	1	1	65.21
8191	4	1.14895	1	5	11	0	1	1	1	64.85
8193	3	1.73217	1	5	11	0	0	1	1	141.14
8194	1	1.72696	1	8	14	1	0	1	1	164.14
8196	3	3.45004	1	10	16	1	0	1	1	116.34
